Артикул,Ozon Product ID,FBO OZON SKU ID,FBS OZON SKU ID,Barcode,Наименование товара,Контент-рейтинг,Бренд,Статус товара,Видимость FBO,Причины скрытия FBO (при наличии),Видимость FBS,Причины скрытия FBS (при наличии),Дата создания,Коммерческая категория,"Объем товара, л","Объемный вес, кг","Доступно на складе Ozon, шт","Вывезти и нанести КИЗ (кроме Твери), шт","Зарезервировано, шт","Доступно на моих складах, шт","Зарезервировано на моих складах, шт","Текущая цена с учетом скидки, руб.","Цена до скидки (перечеркнутая цена), руб.","Цена Premium, руб.","Рыночная цена, руб.",Актуальная ссылка на рыночную цену,"Размер НДС, %"
4f70a4ad-d9b2-4736-af04-4a126932a62c,470863823,907210612,907210613,4607092077994,"inspector quadro таблетки для кошек и собак весом 2-8 кг, от внешних и внутренних паразитов, 4 таблетки",65,Inspector,Продается,Показывается,,Показывается,,2023-03-17 8:26:24,ВЕТ Противопаразитарные препараты широкого спектра действия лицензированные,0.27,0.1,0,0,0,1370,24,855.0,1006.0,,,,10%
9e1030c7-e563-49af-b49c-cccf8ab6b663,470928204,897990072,897990071,4603586005245,"авз ветальгин таблетки для собак средних и крупных, обезболивающий и противовоспалительный, 6 таблеток",65,Агроветзащита,Продается,Показывается,,Показывается,,2023-03-17 9:21:54,ВЕТ Препараты для лечения опорно-двигательного аппарата лицензированные,2.0,0.4,0,0,0,71,1,345.0,,,,,20%
162881f1-02b7-11ea-a9ac-000c296512e3,470928205,897990599,897990598,4603586004972,"авз alezan 2в1 гель для животных охлаждающе-разогревающего действия, 500 мл",65,Агроветзащита,Продается,Показывается,,Показывается,,2023-03-17 9:21:54,ВЕТ Препараты для лечения опорно-двигательного аппарата лицензированные,2.0,0.6,0,0,0,22,0,1278.0,,,,,20%
162881f0-02b7-11ea-a9ac-000c296512e3,470928206,897990606,897990604,4603586004958,"авз alezan 2в1 гель для животных охлаждающе-разогревающего действия, 250 мл",70,Агроветзащита,Продается,Показывается,,Показывается,,2023-03-17 9:21:54,ВЕТ Препараты для лечения опорно-двигательного аппарата лицензированные,2.0,0.4,0,0,0,16,0,812.0,,,,,20%
61fae189-02b8-11ea-a9ac-000c296512e3,470947701,898017535,898017534,4650104750316,"apicenna зубастик crystal line гель стоматологический для животных, 30 мл",60,Apicenna,Продается,Показывается,,Показывается,,2023-03-17 9:37:16,ВЕТ Противовоспалительные препараты лицензированные,2.0,0.4,0,0,0,273,1,337.0,,,560.0,https://wildberries.ru/catalog/131759091/detail.aspx,20%
9857b197-8f3c-4215-a795-2e280583295a,470959615,898046119,898046121,4603586011925,"авз fitodoc гель стоматологический для собак и кошек, для ухода за ротовой полостью, 75 мл",50,Агроветзащита,Продается,Показывается,,Показывается,,2023-03-17 9:48:20,Средства для ухода за полостью рта животных,0.6,0.2,0,0,0,577,8,387.0,,,540.0,https://wildberries.ru/catalog/138743314/detail.aspx,20%
1f93bab7-0069-11ea-a9ac-000c296512e3,470990378,898099975,898099974,4603586008161,"авз экс-5 суспензия для кошек и собак, для регуляции половой охоты, 2 мл",70,Агроветзащита,Продается,Показывается,,Показывается,,2023-03-17 10:10:04,ВЕТ Успокоительные и противорвотные средства лицензированные,2.0,0.4,0,0,0,992,0,295.0,,,,,10%
a47c64bf-02b8-11ea-a9ac-000c296512e3,470990385,907033603,907033602,4607092075744,"секс контроль таблетки для сук и кобелей, для регуляции половой охоты, 10 таблеток",65,СексКонтроль,Продается,Показывается,,Показывается,,2023-03-17 10:10:04,ВЕТ Успокоительные и противорвотные средства лицензированные,0.17,0.2,0,0,0,51,0,247.0,291.0,,,,10%
8d0b2843-6aaa-4d79-a1bd-bccd01b6321d,471041330,898211824,898211825,4603586011628,"авз fitodoc рыбий жир для животных, 250 мл",70,Агроветзащита,Продается,Показывается,,Показывается,,2023-03-17 11:26:44,ВЕТ Иммунные препараты лицензированные,2.0,0.4,0,0,0,1640,0,391.0,,,360.0,https://wildberries.ru/catalog/19050914/detail.aspx,10%
3b8418d4-2e37-4825-85bb-1f71d37bf688,471041331,898211819,898211818,4603586013660,"авз fitodoc карнитин кормовая добавка для животных, 50 мл",70,Агроветзащита,Продается,Показывается,,Показывается,,2023-03-17 11:26:44,ВЕТ Иммунные препараты лицензированные,2.0,0.4,0,0,0,18,2,410.0,,,,,10%
50fef283-c3e2-44db-acc6-fb6b10251791,471041332,0,0,,"имунозал neo кормовая добавка для собак средних и крупных пород, 6 таблеток",0,Neoterica,Не продается,Скрыт,,Скрыт,,2023-03-17 11:26:44,ВЕТ Иммунные препараты лицензированные,0.17,0.1,0,0,0,0,0,439.0,,,,,10%
4832c0fa-3801-4548-a407-573fdfaf74d2,471041333,0,0,,"имунозал neo кормовая добавка для кошек и собак малых пород, 6 таблеток",0,Neoterica,Не продается,Скрыт,,Скрыт,,2023-03-17 11:26:44,ВЕТ Иммунные препараты лицензированные,0.17,0.2,0,0,0,0,0,314.0,,,,,10%
49d81eed-02b6-11ea-a9ac-000c296512e3,471127749,898371070,898371069,4607092075525,"citoderm мыло для кошек и собак, дерматологическое, 100 гр",45,CitoDerm,Продается,Показывается,,Показывается,,2023-03-17 13:17:07,Мыло для животных,2.0,0.4,0,0,0,24,2,171.0,,,207.0,https://wildberries.ru/catalog/152979599/detail.aspx,20%
7732b1fb-8f38-4e54-b521-d088d7457ff6,471142303,898412379,898412378,4607092076386,"citoderm гель для кошек и собак, противозудный, 30 мл",57.5,CitoDerm,Продается,Показывается,,Показывается,,2023-03-17 13:41:23,ВЕТ Противовоспалительные препараты лицензированные,0.12,0.1,0,0,0,46,0,536.0,,,,,20%
5bf9361c-0069-11ea-a9ac-000c296512e3,471142304,898409103,898409104,4650104750095,"apicenna лакто-стоп препарат для собак средних и крупных пород, от симптомов ложной щенности, 15 мл",52.5,Apicenna,Продается,Показывается,,Показывается,,2023-03-17 13:41:23,ВЕТ Противомаститные препараты лицензированные,1.0,0.2,0,0,0,53,0,2320.0,,,,,10%
0a6db9d6-67eb-4f02-8ac3-e669cf31b539,471142305,898409111,898409112,4603586008345,"авз эмицидин капсулы для кошек и собак, антиоксидант-антигипоксант, 15 мг, 30 капсул",62.5,Агроветзащита,Продается,Показывается,,Показывается,,2023-03-17 13:41:23,ВЕТ Препараты для лечения сердечно-сосудистой системы лицензированные,2.0,0.4,0,0,0,72,4,383.0,,,,,10%
667722b2-4194-4bf4-93ab-6a081471c4a2,471142307,898409075,898409074,4603586002442,"авз антибак-250 антибактериальный иммунизирующий препарат для декоративных рыб, 6 таблеток",55,Агроветзащита,Готов к продаже,Показывается,,Показывается,,2023-03-17 13:41:23,ВЕТ Противовоспалительные препараты лицензированные,2.0,0.4,0,0,0,0,0,363.0,,,,,10%
4254e137-95a4-44be-af96-3ae89063e263,471142308,898411249,898411250,4607092076553,"citoderm мазь для животных, регенерирующая, 30 гр",57.5,CitoDerm,Продается,Показывается,,Показывается,,2023-03-17 13:41:23,ВЕТ Противовоспалительные препараты лицензированные,0.12,0.1,0,0,0,36,0,482.0,,,,,20%
624f5a28-c925-4990-bc9f-e9e8605361fc,471142309,898409083,898409082,4603586002756,"авз антипар антисептический лекарственный препарат для наружной обработки аквариумных рыб, 20 мл",55,Агроветзащита,Продается,Показывается,,Показывается,,2023-03-17 13:41:23,ВЕТ Противогрибковые препараты лицензированные,2.0,0.4,0,0,0,744,0,305.0,,,,,10%
cc048bf4-5c42-495d-8d34-84d1a131309e,471142310,898409092,898409093,4603586005634,"авз бальзам дороговой №4 мазь для животных, для лечения ран, воспалений кожи, 100 мл",62.5,Агроветзащита,Готов к продаже,Показывается,,Показывается,,2023-03-17 13:41:23,ВЕТ Противовоспалительные препараты лицензированные,2.0,0.4,0,0,0,0,0,473.0,,,,,10%
61fae1a6-02b8-11ea-a9ac-000c296512e3,471145972,898416647,898416648,4650104751955,"apicenna шампунь для собак и кошек, противомикробный, с хлоргексидином 150 мл",15,Apicenna,Продается,Показывается,,Показывается,,2023-03-17 13:49:55,Шампунь для животных,2.0,0.4,0,0,0,147,3,445.0,,,703.0,https://wildberries.ru/catalog/43997714/detail.aspx,20%
5bead743-02b8-11ea-a9ac-000c296512e3,471145985,898469022,898469020,4650104750590,"apicenna гельмимакс-4 таблетки для щенков и взрослых собак малых пород, для дегельминтизации, 2 таблетки",65,Apicenna,Не продается,Скрыт,Товар нельзя продавать на Ozon,Скрыт,Товар нельзя продавать на Ozon,2023-03-17 13:50:01,ВЕТ Препараты от глистов лицензированные,2.0,0.4,0,0,0,265,0,487.0,,,,,10%
4fd0636d-02b6-11ea-a9ac-000c296512e3,471150182,898463620,898463621,4607092071718,"rolf club шампунь для кошек, от блох, 400 мл",57.5,Rolf-Club,Не продается,Скрыт,Товар нельзя продавать на Ozon,Скрыт,Товар нельзя продавать на Ozon,2023-03-17 13:57:43,Шампунь лечебный ветеринарный нелицензированный,2.0,0.5,0,0,0,51,0,437.0,515.0,,,,10%
